Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.69ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 26.00ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 29.35ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 24.98ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 22.66ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 30.69ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 22.47ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 27.92ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 21.66ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 12.15ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.40ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 18.60ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 25.17ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 22.58ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 12.96ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.93ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 18.94ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.38ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 23.23ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 15.65ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.67ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 18.87ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 20.91ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 25.87ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 23.63ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 25.64ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 30.63ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 18.61ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 22.39ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 26.11ms
32 sent, 32 received, 0% loss
