Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.51ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 33.89ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 19.20ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 28.36ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 41.99ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 25.68ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 23.64ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 50.55ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 30.03ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 19.68ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 17.35ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 30.63ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 24.97ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 31.58ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 18.87ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 12.90ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.61ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 32.14ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 33.59ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.89ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 10.66ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 21.86ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 34.60ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 32.18ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 27.74ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 22.60ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 29.57ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.75ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 27.56ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 21.33ms
32 sent, 32 received, 0% loss
