Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.49ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 11.06ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 43.67ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 29.67ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 25.65ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.56ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 31.54ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 18.62ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 15.43ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 32.89ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 25.57ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 23.61ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 23.41ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 28.90ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 33.92ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 33.87ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 10.62ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 15.59ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 33.54ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.60ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 36.55ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 9.66ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 25.73ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 16.65ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 32.66ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 47.55ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 26.86ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 11.63ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 20.66ms
32 sent, 32 received, 0% loss
