Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.52ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 34.00ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 18.53ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 30.59ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 17.54ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 25.65ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 20.60ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.60ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.43ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.85ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 26.55ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 22.57ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 24.71ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.55ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.54ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 23.64ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 26.65ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 23.59ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 30.55ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 18.61ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 14.75ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.69ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 16.45ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 25.73ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 31.52ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 27.52ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 17.64ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 18.35ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 23.83ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.45ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 31.73ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 17.60ms
32 sent, 32 received, 0% loss
