Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.98ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 15.88ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 31.52ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 18.54ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 19.89ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 28.71ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 26.66ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 23.66ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 11.65ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.42ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 18.85ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 23.65ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.41ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 13.54ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 18.84ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 17.63ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.53ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 22.65ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 10.65ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.58ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.71ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.52ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 23.66ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 25.56ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 24.48ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.58ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.52ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 22.62ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 26.49ms
32 sent, 32 received, 0% loss
