Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 9.83ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 34.94ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 26.61ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 22.91ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 30.60ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 20.63ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 20.65ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 32.61ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 17.45ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 17.83ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 31.66ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 23.62ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 29.63ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 22.44ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 32.52ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 13.01ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 25.36ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 10.10ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 13.70ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 31.66ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 27.90ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 21.66ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 20.68ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 22.60ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 28.59ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 20.92ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 12.63ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 21.88ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 35.85ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 30.61ms
32 sent, 32 received, 0% loss
