1618986179.549091255,1618986282.350671021,0x000000004556ADF1,0x000000001B9872BE,0x07796EE3C1E26ADE,0x07796EE3C1E26ADE,0x0000000000000000,1000000000,102.811550325,0.996421
1618986179.549112205,1618986282.635629949,0x000000004556ADF1,0x000000001B9872BE,0x07796EE3C1E26ADE,0x07796EE3C1E26ADE,0x0000000000000000,1000000000,103.096545273,0.988926
1618986179.549242806,1618986281.499885989,0x000000004556ADF1,0x000000001B9872BE,0x07796EE3C1E26ADE,0x07796EE3C1E26ADE,0x0000000000000000,1000000000,101.960444128,0.994978
1618986179.549227589,1618986281.654891087,0x000000004556ADF1,0x000000001B9872BE,0x07796EE3C1E26ADE,0x07796EE3C1E26ADE,0x0000000000000000,1000000000,102.115495742,0.993418
