# timestamp	V	A	W	V	A
1618988312.16075	1570.909	0.150	108.375	322.250	0.097
1618988312.17129	234.175	0.022	2.381	321.928	0.087
1618988312.21569	234.130	0.022	2.380	321.928	0.086
1618988312.25343	233.923	0.022	2.345	321.848	0.086
1618988312.25530	233.965	0.022	2.353	321.687	0.087
1618988312.25725	233.932	0.022	2.388	321.767	0.088
1618988312.29665	233.915	0.022	2.365	321.687	0.087
1618988312.29726	233.897	0.022	2.370	321.606	0.087
1618988312.31029	233.855	0.022	2.379	321.606	0.086
1618988312.34768	233.926	0.022	2.392	321.606	0.087
1618988312.35933	234.019	0.023	2.483	321.848	0.091
1618988312.37024	233.988	0.022	2.391	321.687	0.087
1618988312.40777	233.962	0.022	2.381	321.767	0.093
1618988312.44570	233.901	0.022	2.383	321.606	0.086
1618988312.44729	233.861	0.022	2.383	321.606	0.086
1618988312.44831	233.896	0.022	2.385	321.606	0.087
1618988312.48849	233.965	0.022	2.408	321.767	0.087
1618988312.49234	233.929	0.022	2.385	321.848	0.087
1618988312.53137	234.001	0.022	2.441	321.848	0.087
1618988312.54766	233.989	0.022	2.429	321.928	0.086
1618988312.55532	234.045	0.022	2.411	321.767	0.086
1618988312.59271	233.965	0.022	2.370	321.767	0.087
1618988312.59327	233.941	0.022	2.385	321.687	0.087
1618988312.63165	233.900	0.022	2.326	321.687	0.086
1618988312.67319	234.004	0.022	2.435	321.928	0.087
1618988312.67624	234.063	0.022	2.443	322.009	0.087
1618988312.67825	234.061	0.022	2.372	321.767	0.084
1618988312.71671	233.993	0.022	2.384	321.767	0.086
1618988312.71828	233.915	0.022	2.351	321.687	0.085
1618988312.73066	233.950	0.022	2.381	321.687	0.086
1618988312.76769	233.924	0.022	2.398	321.687	0.090
1618988312.76833	233.965	0.025	2.806	321.767	0.096
1618988312.78866	233.945	0.023	2.539	321.767	0.092
1618988312.83045	234.021	0.023	2.460	321.928	0.090
1618988312.86771	234.051	0.022	2.393	321.848	0.086
1618988312.86832	234.012	0.022	2.383	321.848	0.086
1618988312.87869	234.012	0.022	2.390	321.928	0.086
1618988312.91679	234.082	0.022	2.440	321.928	0.088
1618988312.91834	234.122	0.022	2.417	321.928	0.088
1618988312.95675	234.112	0.022	2.420	321.767	0.087
1618988312.95728	234.093	0.022	2.392	321.848	0.085
1618988312.99575	234.087	0.022	2.414	322.009	0.087
1618988313.01048	234.052	0.022	2.371	321.767	0.086
1618988313.04747	233.964	0.022	2.361	321.687	0.086
1618988313.06129	234.067	0.023	2.448	321.848	0.092
1618988313.07169	234.156	0.022	2.418	321.848	0.088
1618988313.10846	234.088	0.022	2.347	321.848	0.086
1618988313.11267	234.089	0.022	2.394	321.848	0.086
1618988313.15073	234.059	0.022	2.373	321.848	0.088
1618988313.19572	234.017	0.022	2.405	321.848	0.090
1618988313.19734	234.070	0.022	2.386	321.928	0.088
1618988313.23768	234.072	0.022	2.394	321.928	0.087
1618988313.23832	234.072	0.022	2.406	321.848	0.087
1618988313.25133	234.097	0.022	2.402	321.848	0.086
