Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.69ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 13.01ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 32.67ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 42.65ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 30.68ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 32.64ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 21.63ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 23.62ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 13.59ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 20.42ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 13.15ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 21.53ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 19.63ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.85ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 22.63ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 30.64ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 18.60ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 29.10ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 27.91ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 23.66ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 17.67ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 26.65ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 32.67ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 22.82ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 29.90ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 31.66ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 12.68ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 22.60ms
32 sent, 32 received, 0% loss
