Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.47ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 35.04ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 20.77ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 26.67ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 40.62ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 17.86ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 22.64ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 13.69ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 25.42ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 25.08ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.70ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 33.64ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 31.62ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 18.69ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 29.42ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 17.70ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 22.62ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 30.90ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 21.86ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 25.59ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 20.94ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 36.65ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 11.60ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 25.42ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 19.15ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 44.57ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 34.68ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 17.49ms
32 sent, 32 received, 0% loss
