Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.55ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 28.95ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 31.62ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 30.63ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 34.40ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 17.61ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 21.88ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 30.66ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 26.63ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 22.61ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 37.66ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 10.59ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 25.61ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 23.64ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 51.63ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 22.60ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 16.64ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 32.91ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 47.77ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 31.62ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 19.41ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 10.84ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 18.75ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 39.70ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 32.67ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 22.66ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 10.66ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 17.44ms
32 sent, 32 received, 0% loss
