# timestamp	V	A	W	V	A
1607603644.36172	860.110	0.086	24.504	325.952	0.134
1607603644.36372	228.944	0.021	1.531	324.825	0.117
1607603644.39772	228.947	0.022	1.707	324.745	0.121
1607603644.43071	229.133	0.024	1.818	324.745	0.135
1607603644.43271	229.289	0.024	1.860	324.906	0.136
1607603644.43870	229.326	0.023	1.792	325.228	0.136
1607603644.47170	229.258	0.023	1.744	324.986	0.130
1607603644.47770	229.270	0.023	1.788	324.986	0.134
1607603644.50871	229.242	0.023	1.781	324.986	0.127
1607603644.54170	229.231	0.023	1.735	324.986	0.124
1607603644.54770	229.196	0.023	1.780	325.067	0.132
1607603644.58070	229.177	0.023	1.733	324.986	0.131
1607603644.58770	229.185	0.023	1.739	324.986	0.129
1607603644.61870	229.201	0.023	1.738	324.986	0.130
1607603644.65170	229.203	0.023	1.770	324.986	0.134
1607603644.65269	229.194	0.023	1.720	324.986	0.136
1607603644.65369	229.153	0.023	1.720	324.825	0.134
1607603644.68669	229.192	0.024	1.804	324.906	0.130
1607603644.71969	229.181	0.023	1.727	324.986	0.133
1607603644.75170	229.153	0.023	1.712	324.825	0.133
1607603644.75269	229.122	0.023	1.779	324.745	0.136
1607603644.78670	229.181	0.023	1.723	324.745	0.129
1607603644.78869	229.144	0.022	1.713	324.665	0.124
1607603644.82070	229.173	0.023	1.770	324.665	0.129
1607603644.82168	229.132	0.022	1.682	324.504	0.129
1607603644.85268	229.116	0.023	1.731	324.423	0.131
1607603644.88470	229.097	0.023	1.737	324.343	0.131
1607603644.88668	229.131	0.023	1.800	324.343	0.129
1607603644.91769	229.063	0.023	1.711	324.262	0.129
1607603644.92268	229.087	0.023	1.740	324.021	0.123
1607603644.95568	229.018	0.023	1.748	324.101	0.131
1607603644.95668	229.016	0.022	1.709	323.940	0.128
1607603644.98769	229.036	0.023	1.770	324.101	0.134
1607603645.01969	229.028	0.023	1.787	323.860	0.136
1607603645.02067	229.022	0.024	1.792	323.940	0.132
1607603645.05267	229.000	0.023	1.744	323.940	0.133
1607603645.05367	228.982	0.023	1.781	323.860	0.135
1607603645.08568	229.010	0.023	1.795	323.860	0.132
1607603645.11767	228.977	0.023	1.760	323.940	0.133
1607603645.11867	228.969	0.023	1.744	323.940	0.133
1607603645.15068	228.938	0.023	1.764	323.940	0.134
1607603645.18168	228.888	0.023	1.759	323.779	0.129
1607603645.18267	228.887	0.024	1.787	323.860	0.138
1607603645.24667	228.856	0.023	1.759	324.021	0.136
1607603645.24767	228.852	0.023	1.767	323.940	0.133
1607603645.28167	228.839	0.023	1.742	323.940	0.130
1607603645.28266	228.864	0.023	1.776	324.101	0.131
1607603645.31467	228.791	0.023	1.720	323.940	0.127
1607603645.31566	228.875	0.023	1.798	323.860	0.134
1607603645.34667	228.813	0.023	1.792	323.940	0.134
1607603645.37965	228.820	0.023	1.785	324.021	0.131
1607603645.38065	228.807	0.022	1.729	323.940	0.130
1607603645.41166	228.813	0.023	1.757	323.940	0.132
1607603645.44466	228.839	0.024	1.812	324.101	0.131
1607603645.44565	228.784	0.022	1.711	323.860	0.129
1607603645.47666	228.759	0.023	1.780	323.860	0.129
1607603645.47765	228.790	0.023	1.770	323.860	0.134
1607603645.50866	228.820	0.023	1.770	323.940	0.130
1607603645.54165	228.869	0.023	1.790	324.021	0.132
1607603645.54264	228.817	0.023	1.771	324.021	0.133
1607603645.57366	228.867	0.023	1.770	324.021	0.128
1607603645.60664	228.860	0.023	1.743	324.021	0.134
1607603645.60764	228.875	0.024	1.813	324.101	0.135
1607603645.63965	228.878	0.023	1.749	324.021	0.122
1607603645.64064	228.876	0.023	1.774	324.021	0.134
1607603645.67165	228.852	0.023	1.805	324.101	0.134
1607603645.70965	228.919	0.023	1.760	324.021	0.133
1607603645.71064	228.905	0.023	1.770	323.940	0.131
1607603645.74164	228.888	0.023	1.787	324.021	0.130
1607603645.77665	228.850	0.023	1.781	324.021	0.128
1607603645.77763	228.842	0.023	1.736	324.021	0.130
1607603645.77863	228.875	0.024	1.819	324.021	0.133
1607603645.81064	228.985	0.023	1.771	324.101	0.126
1607603645.84165	229.019	0.023	1.792	324.182	0.127
1607603645.84363	228.979	0.023	1.758	324.182	0.129
1607603645.87564	228.995	0.023	1.794	324.262	0.132
1607603645.87663	229.040	0.024	1.827	324.262	0.135
1607603645.90764	229.058	0.023	1.792	324.343	0.134
1607603645.93964	229.086	0.023	1.796	324.423	0.130
1607603645.94062	229.070	0.023	1.756	324.423	0.131
1607603645.97166	229.128	0.023	1.762	324.423	0.129
1607603646.00264	229.123	0.023	1.802	324.584	0.130
1607603646.00562	229.137	0.023	1.737	324.584	0.123
1607603646.03663	229.173	0.023	1.782	324.504	0.129
1607603646.06763	229.179	0.023	1.755	324.504	0.133
1607603646.06862	229.181	0.023	1.747	324.504	0.134
1607603646.10063	229.203	0.023	1.780	324.504	0.134
1607603646.10162	229.183	0.023	1.767	324.584	0.134
1607603646.13462	229.267	0.024	1.804	324.584	0.131
1607603646.13561	229.260	0.023	1.752	324.665	0.131
1607603646.16761	229.196	0.023	1.763	324.745	0.129
1607603646.19962	229.228	0.023	1.775	324.584	0.135
1607603646.20061	229.262	0.023	1.778	324.665	0.128
1607603646.23262	229.271	0.023	1.753	324.745	0.130
1607603646.23861	229.254	0.023	1.790	324.825	0.133
1607603646.29562	229.160	0.022	1.714	324.825	0.132
1607603646.29661	229.240	0.024	1.821	324.584	0.131
1607603646.29761	229.250	0.023	1.765	324.665	0.130
1607603646.33060	229.292	0.023	1.808	324.825	0.129
1607603646.36161	229.312	0.023	1.759	324.745	0.132
1607603646.36260	229.307	0.023	1.789	324.745	0.135
1607603646.39560	229.336	0.023	1.760	324.825	0.126
1607603646.40161	229.366	0.023	1.780	324.986	0.132
1607603646.43260	229.379	0.023	1.803	324.906	0.131
1607603646.43360	229.380	0.023	1.724	324.986	0.134
1607603646.46561	229.350	0.023	1.779	324.825	0.128
1607603646.49760	229.371	0.023	1.757	324.745	0.129
1607603646.49859	229.384	0.023	1.763	324.825	0.131
1607603646.53060	229.431	0.023	1.808	324.745	0.135
1607603646.56660	229.438	0.023	1.761	324.986	0.130
1607603646.56759	229.479	0.023	1.776	324.906	0.127
1607603646.59960	229.458	0.023	1.750	324.906	0.131
1607603646.60059	229.497	0.023	1.790	324.906	0.141
1607603646.63160	229.513	0.023	1.785	325.067	0.127
1607603646.66459	229.484	0.023	1.751	324.986	0.131
1607603646.66558	229.509	0.023	1.802	325.067	0.131
