# timestamp	V	A	W	V	A
1606906343.86495	561.128	0.090	18.364	324.504	0.195
1606906343.86693	228.837	0.037	3.104	324.262	0.197
1606906343.89993	228.851	0.037	3.013	324.262	0.190
1606906343.91093	228.900	0.037	3.111	324.343	0.195
1606906343.94193	228.917	0.037	3.086	324.262	0.193
1606906343.94292	228.865	0.037	3.058	324.101	0.189
1606906343.97592	228.893	0.037	3.128	324.343	0.192
1606906343.97692	228.859	0.037	3.064	324.182	0.195
1606906344.03292	228.859	0.037	3.061	324.262	0.193
1606906344.03591	228.851	0.037	3.044	324.182	0.189
1606906344.07192	228.872	0.037	3.082	324.182	0.192
1606906344.07391	228.858	0.037	3.105	324.182	0.189
1606906344.11192	228.856	0.037	3.033	324.262	0.194
1606906344.11291	228.868	0.037	3.065	324.182	0.189
1606906344.14591	228.895	0.037	3.093	324.101	0.191
1606906344.14691	228.902	0.037	3.145	324.182	0.187
1606906344.17792	228.807	0.036	3.011	324.182	0.195
1606906344.21091	228.697	0.037	3.051	324.021	0.194
1606906344.21290	228.787	0.037	3.091	324.021	0.190
1606906344.24590	228.739	0.037	3.085	324.101	0.192
1606906344.24690	228.730	0.037	3.075	324.021	0.190
1606906344.27790	228.728	0.037	3.082	324.021	0.197
1606906344.31091	228.708	0.037	3.119	324.021	0.193
1606906344.31190	228.790	0.037	3.065	324.101	0.193
1606906344.34591	228.768	0.037	3.073	324.021	0.197
1606906344.34691	228.789	0.037	3.108	324.021	0.192
1606906344.37791	228.789	0.037	3.070	324.262	0.195
1606906344.41091	228.799	0.037	3.086	324.021	0.191
1606906344.41190	228.814	0.037	3.083	324.101	0.191
1606906344.44291	228.824	0.037	3.089	324.182	0.197
1606906344.47591	228.854	0.037	3.152	324.101	0.190
1606906344.47690	228.832	0.037	3.084	324.021	0.191
1606906344.47790	228.773	0.037	3.050	323.940	0.191
1606906344.50891	228.774	0.037	3.053	324.021	0.189
1606906344.54090	228.780	0.037	3.138	324.021	0.195
1606906344.57291	228.788	0.037	3.068	323.940	0.191
1606906344.57389	228.743	0.037	3.051	323.940	0.193
1606906344.60590	228.720	0.037	3.067	324.101	0.192
1606906344.60689	228.707	0.037	3.063	324.101	0.199
1606906344.63790	228.750	0.037	3.089	324.021	0.192
1606906344.66989	228.776	0.037	3.088	324.021	0.194
1606906344.67089	228.735	0.037	3.070	324.021	0.195
1606906344.70189	228.757	0.037	3.097	324.101	0.192
1606906344.73990	228.850	0.037	3.095	324.101	0.193
1606906344.74088	228.835	0.037	3.156	324.101	0.195
1606906344.74688	228.857	0.037	3.128	324.101	0.193
1606906344.77789	228.839	0.037	3.001	324.021	0.192
1606906344.77988	228.730	0.037	3.065	324.021	0.197
1606906344.81090	228.809	0.037	3.113	324.021	0.197
1606906344.84588	228.801	0.037	3.088	324.021	0.194
1606906344.84688	228.809	0.037	3.028	324.101	0.192
1606906344.87987	228.790	0.037	3.041	324.101	0.192
1606906344.88087	228.761	0.038	3.090	324.101	0.197
1606906344.91188	228.789	0.037	3.046	323.940	0.191
1606906344.94487	228.830	0.037	3.070	324.182	0.190
1606906344.94587	229.000	0.038	3.148	324.182	0.194
1606906344.97688	229.020	0.037	3.111	324.182	0.189
1606906344.97787	228.989	0.037	3.078	324.343	0.194
1606906345.00987	229.033	0.037	3.128	324.262	0.191
1606906345.04187	229.038	0.037	3.052	324.262	0.193
1606906345.04286	229.067	0.037	3.130	324.343	0.193
1606906345.07486	229.037	0.037	3.078	324.343	0.192
1606906345.07586	229.020	0.037	3.055	324.343	0.191
1606906345.13186	229.104	0.037	3.129	324.504	0.194
1606906345.13285	229.053	0.037	3.050	324.423	0.198
1606906345.16586	229.057	0.037	3.065	324.423	0.195
1606906345.19686	229.017	0.037	3.083	324.423	0.191
1606906345.19885	228.984	0.037	3.046	324.343	0.197
1606906345.19985	229.024	0.037	3.095	324.504	0.194
1606906345.23086	229.013	0.037	3.037	324.343	0.194
1606906345.26186	229.023	0.037	3.106	324.504	0.193
1606906345.26285	229.055	0.037	3.139	324.504	0.192
1606906345.29486	229.076	0.037	3.092	324.343	0.193
1606906345.30085	229.068	0.037	3.096	324.423	0.194
1606906345.33285	229.097	0.037	3.077	324.584	0.195
1606906345.36685	229.141	0.037	3.062	324.504	0.193
1606906345.36785	229.073	0.037	3.064	324.423	0.189
1606906345.40086	229.133	0.037	3.088	324.504	0.191
1606906345.43386	229.212	0.037	3.117	324.584	0.198
1606906345.43484	229.200	0.037	3.124	324.745	0.188
1606906345.46586	229.185	0.037	3.042	324.584	0.193
1606906345.49785	229.126	0.037	3.074	324.584	0.193
1606906345.49984	229.108	0.037	3.059	324.504	0.195
1606906345.53086	229.165	0.038	3.087	324.665	0.198
1606906345.53184	229.144	0.037	3.032	324.665	0.189
1606906345.56286	229.142	0.038	3.120	324.504	0.195
1606906345.57084	229.142	0.037	3.065	324.665	0.193
1606906345.60185	229.126	0.037	3.087	324.665	0.193
1606906345.60284	229.161	0.037	3.089	324.584	0.192
1606906345.63485	229.151	0.037	3.063	324.745	0.192
1606906345.64084	229.130	0.038	3.099	324.665	0.198
1606906345.67283	229.125	0.037	3.003	324.665	0.192
1606906345.70583	229.121	0.037	3.062	324.504	0.191
1606906345.70683	229.155	0.037	3.104	324.745	0.190
1606906345.73885	229.127	0.037	3.054	324.504	0.198
1606906345.73983	229.087	0.037	3.046	324.584	0.191
1606906345.77085	229.082	0.037	3.090	324.504	0.192
1606906345.80584	229.101	0.037	3.028	324.665	0.192
1606906345.80682	229.147	0.037	3.121	324.665	0.192
1606906345.83982	229.119	0.037	3.096	324.504	0.191
1606906345.87083	229.178	0.037	3.084	324.584	0.195
1606906345.87182	229.100	0.037	3.054	324.584	0.189
1606906345.90282	229.075	0.037	3.087	324.423	0.194
1606906345.90582	229.165	0.037	3.076	324.584	0.191
1606906345.93682	229.164	0.037	3.078	324.584	0.192
1606906345.93781	229.192	0.037	3.102	324.584	0.188
1606906345.97081	229.141	0.037	3.080	324.665	0.193
1606906346.00181	229.116	0.037	3.087	324.665	0.190
1606906346.03481	229.137	0.037	3.067	324.665	0.197
1606906346.03581	228.883	0.035	2.886	324.665	0.187
1606906346.03681	228.698	0.037	3.089	324.101	0.195
1606906346.06981	228.670	0.038	3.091	324.021	0.200
1606906346.10081	228.713	0.037	3.064	323.940	0.202
1606906346.10181	228.854	0.037	3.070	323.940	0.194
1606906346.13480	228.836	0.037	3.158	324.101	0.191
1606906346.17081	228.904	0.037	3.072	324.182	0.191
1606906346.17280	228.921	0.037	3.109	324.182	0.193
1606906346.20482	228.881	0.037	3.080	324.262	0.195
1606906346.20680	228.928	0.037	3.104	324.423	0.194
1606906346.24081	228.870	0.036	2.993	324.182	0.191
1606906346.24181	228.780	0.037	3.016	324.021	0.195
1606906346.27480	228.756	0.037	3.076	324.021	0.193
1606906346.30581	228.782	0.037	3.046	324.021	0.198
1606906346.30780	228.780	0.037	3.076	324.021	0.190
1606906346.34080	228.767	0.037	3.061	323.940	0.193
1606906346.34180	228.803	0.038	3.137	324.101	0.193
1606906346.37480	228.868	0.037	3.117	324.101	0.192
1606906346.40581	228.867	0.037	3.121	324.182	0.191
1606906346.40679	228.881	0.037	3.068	324.262	0.192
1606906346.43979	228.825	0.037	3.018	324.101	0.191
1606906346.44079	228.869	0.037	3.095	324.101	0.193
1606906346.47479	228.819	0.037	3.095	324.262	0.192
1606906346.50580	228.791	0.037	3.041	324.101	0.189
1606906346.50679	228.836	0.037	3.057	324.021	0.193
1606906346.53979	228.773	0.037	3.119	324.101	0.195
1606906346.54079	228.804	0.038	3.156	324.021	0.194
1606906346.57180	228.841	0.037	3.074	324.101	0.192
1606906346.60478	228.812	0.037	3.068	324.101	0.197
1606906346.60579	228.829	0.037	3.053	324.101	0.189
1606906346.64478	228.836	0.038	3.089	324.101	0.198
1606906346.65178	228.849	0.037	3.042	324.101	0.183
1606906346.68378	228.759	0.037	3.065	324.021	0.193
1606906346.71579	228.727	0.037	3.017	323.860	0.191
1606906346.71677	228.779	0.037	3.065	323.940	0.197
1606906346.74778	228.806	0.037	3.122	324.101	0.193
1606906346.75077	228.735	0.037	3.051	323.940	0.192
1606906346.78277	228.681	0.037	3.058	323.940	0.195
1606906346.81578	228.665	0.037	3.078	323.860	0.192
1606906346.81877	228.716	0.037	3.050	323.860	0.195
1606906346.81977	228.688	0.038	3.096	323.779	0.197
1606906346.85277	228.679	0.037	3.000	323.860	0.192
1606906346.88477	228.653	0.037	3.029	323.940	0.190
1606906346.88576	228.676	0.037	3.078	323.779	0.192
1606906346.91877	228.683	0.037	3.104	323.779	0.190
1606906346.95077	228.701	0.037	3.094	323.860	0.191
1606906346.95277	228.751	0.038	3.116	323.860	0.197
1606906346.98677	228.743	0.037	3.058	323.860	0.194
1606906346.98777	228.689	0.037	3.046	323.860	0.188
1606906347.02076	228.743	0.037	3.124	323.940	0.190
1606906347.02176	228.710	0.037	3.087	323.860	0.191
1606906347.05277	228.713	0.037	3.073	323.940	0.197
1606906347.08577	228.771	0.037	3.119	324.021	0.193
1606906347.08776	228.733	0.037	3.060	323.860	0.192
1606906347.12076	228.764	0.037	3.045	323.860	0.188
1606906347.15376	228.766	0.037	3.109	323.779	0.192
1606906347.15475	228.714	0.037	3.029	323.940	0.189
1606906347.18675	228.586	0.037	3.088	323.860	0.198
1606906347.21877	228.559	0.037	3.088	323.699	0.190
1606906347.21975	228.602	0.037	3.120	323.699	0.194
1606906347.25176	228.620	0.038	3.217	323.699	0.202
1606906347.25475	228.636	0.037	3.109	323.779	0.192
1606906347.28675	228.635	0.037	3.058	323.699	0.190
1606906347.28975	228.615	0.037	3.071	323.699	0.192
1606906347.32076	228.605	0.037	3.104	323.618	0.190
1606906347.35375	228.660	0.037	3.112	323.779	0.192
1606906347.35475	228.651	0.037	3.066	323.699	0.192
1606906347.38774	228.669	0.037	3.124	323.860	0.192
1606906347.39074	228.597	0.037	3.073	323.779	0.195
1606906347.42273	228.653	0.037	3.055	323.699	0.194
1606906347.45575	228.686	0.037	3.106	323.779	0.198
1606906347.45873	228.663	0.037	3.081	323.779	0.191
1606906347.45973	228.662	0.038	3.087	323.779	0.194
1606906347.49673	228.532	0.036	2.992	323.779	0.195
