Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 10.49ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 35.19ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 30.54ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 22.69ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 16.51ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 16.38ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 31.54ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 22.75ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 28.55ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 20.60ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 13.56ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.51ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 18.88ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 22.61ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 23.55ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 10.26ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 22.17ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 21.50ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 20.71ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 23.80ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 29.54ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.79ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 24.70ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.60ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 30.58ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 17.55ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 25.55ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 25.35ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.29ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 17.65ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 32.69ms
32 sent, 32 received, 0% loss
