Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.61ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 33.98ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 29.88ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 21.67ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 13.40ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 10.90ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 21.11ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 27.67ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.51ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 9.81ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 20.71ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 28.65ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 28.66ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 17.68ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 23.44ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.69ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 25.09ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 20.15ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 29.63ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 34.46ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 20.08ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 21.85ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 19.90ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 28.64ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 23.64ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 13.37ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 19.11ms
32 sent, 32 received, 0% loss
