Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.07ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 9.86ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 46.67ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 14.89ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 31.21ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 30.67ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 18.89ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 27.98ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 22.58ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 25.02ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 22.87ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 21.65ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 45.37ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 15.75ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.83ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 22.67ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 16.61ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 41.22ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 20.88ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 21.65ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 27.39ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.87ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 33.03ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 16.82ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 23.61ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 28.65ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 17.78ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 42.92ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 9.43ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.84ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 24.92ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 24.99ms
32 sent, 32 received, 0% loss
