Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.53ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 26.96ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 18.62ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 18.63ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 23.62ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 11.63ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.63ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 17.62ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.43ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 33.82ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 21.60ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.93ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 25.61ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 23.64ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 20.63ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 28.63ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 24.69ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 21.62ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 27.65ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 15.63ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 33.44ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 24.80ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 29.63ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 19.61ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 13.65ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.62ms
32 sent, 32 received, 0% loss
