Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.65ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 30.72ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 32.71ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 33.87ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 24.45ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 30.09ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 18.67ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 40.91ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 12.65ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 22.67ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 23.65ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 30.61ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 44.22ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 29.88ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 24.69ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 20.87ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.93ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 30.68ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 22.67ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 25.05ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.67ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 47.69ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 9.86ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 21.56ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 32.69ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 20.63ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 11.64ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 12.60ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 21.15ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 32.73ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 21.68ms
32 sent, 32 received, 0% loss
