# timestamp	V	A	W	V	A
1598347018.19886	1303.101	0.137	57.990	326.838	0.152
1598347018.21891	230.333	0.024	1.790	326.516	0.143
1598347018.22994	230.367	0.025	1.865	326.596	0.144
1598347018.27285	230.361	0.024	1.787	326.435	0.143
1598347018.27447	230.364	0.024	1.821	326.677	0.142
1598347018.31190	230.381	0.024	1.818	326.516	0.142
1598347018.31246	230.351	0.024	1.806	326.516	0.141
1598347018.35092	230.376	0.024	1.825	326.516	0.143
1598347018.35149	230.376	0.024	1.782	326.596	0.145
1598347018.39192	230.416	0.024	1.808	326.516	0.140
1598347018.43168	230.421	0.024	1.795	326.677	0.139
1598347018.46993	230.379	0.024	1.822	326.596	0.143
1598347018.50792	230.405	0.025	1.838	326.596	0.148
1598347018.50952	230.402	0.024	1.773	326.677	0.150
1598347018.54692	230.378	0.024	1.813	326.596	0.151
1598347018.55447	230.362	0.024	1.813	326.596	0.143
1598347018.59299	230.375	0.024	1.820	326.516	0.144
1598347018.59348	230.379	0.024	1.790	326.516	0.144
1598347018.64286	230.377	0.024	1.826	326.516	0.145
1598347018.64350	230.366	0.024	1.792	326.596	0.140
1598347018.64641	230.344	0.024	1.772	326.596	0.142
1598347018.68392	230.387	0.024	1.772	326.596	0.142
1598347018.72293	230.408	0.024	1.784	326.596	0.143
1598347018.72346	230.365	0.024	1.803	326.355	0.144
1598347018.74086	230.339	0.024	1.804	326.435	0.143
1598347018.77987	230.286	0.024	1.831	326.435	0.146
1598347018.82288	230.304	0.024	1.830	326.274	0.146
1598347018.82351	230.330	0.025	1.843	326.355	0.146
1598347018.82641	230.330	0.024	1.795	326.435	0.145
1598347018.86514	230.306	0.024	1.796	326.516	0.146
1598347018.86650	230.316	0.024	1.818	326.435	0.146
1598347018.90499	230.344	0.024	1.831	326.516	0.144
1598347018.95393	230.269	0.024	1.815	326.355	0.147
1598347018.95551	230.319	0.024	1.819	326.435	0.142
1598347018.99391	230.337	0.024	1.795	326.435	0.140
1598347018.99548	230.362	0.025	1.851	326.516	0.147
1598347019.03392	230.362	0.024	1.811	326.355	0.143
1598347019.03547	230.356	0.024	1.819	326.435	0.141
1598347019.07394	230.344	0.025	1.850	326.757	0.145
1598347019.07645	230.340	0.024	1.800	326.677	0.142
1598347019.11394	230.365	0.024	1.805	326.516	0.140
1598347019.11553	230.357	0.024	1.840	326.596	0.144
1598347019.12886	230.354	0.024	1.832	326.596	0.143
1598347019.16699	230.311	0.024	1.789	326.596	0.143
1598347019.18188	230.360	0.024	1.785	326.516	0.148
1598347019.19053	230.375	0.024	1.839	326.677	0.145
1598347019.22895	230.359	0.024	1.814	326.757	0.143
