Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.73ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 34.03ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 18.63ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 25.85ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 23.57ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 19.64ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 29.30ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.97ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 28.55ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 20.62ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 14.51ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.69ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 17.50ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 21.64ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 16.80ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 32.56ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 33.90ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 13.61ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 28.53ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 33.74ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 18.58ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 17.34ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.72ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 27.56ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 20.53ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 25.55ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.55ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 19.69ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 29.56ms
32 sent, 32 received, 0% loss
